1456460809	00 00 18 a2 18 03 30 a6 c3	00 00 18 a2 18 03 ff 4e c3	52904
1456460811	00 00 18 a4 18 07 40 94 c3	00 00 18 a4 18 08 2d 24 c3	60560
1456460813	00 00 18 a6 18 0b 61 39 c3	00 00 18 a6 18 0c 25 21 c3	50152
1456460815	00 00 18 a8 18 11 59 9a c3	00 00 18 a8 18 12 67 ca c3	69168
1456460817	00 00 18 aa 18 15 db 22 c3	00 00 18 aa 18 16 b8 72 c3	56656
1456460819	00 00 18 ac 18 1c 57 31 c3	00 00 18 ac 18 1d 2f 49 c3	55320
1456460821	00 00 18 ae 18 21 21 b1 c3	00 00 18 ae 18 22 3d c9 c3	72728
1456460823	00 00 18 b0 18 26 13 71 c3	00 00 18 b0 18 27 4a 81 c3	79632
1456460825	00 00 18 b2 18 2c f0 f1 c3	00 00 18 b2 18 2d fd 99 c3	68776
1456460827	00 00 18 b4 18 32 1f d9 c3	00 00 18 b4 18 32 d9 59 c3	47488
1456460829	00 00 18 b6 18 36 87 91 c3	00 00 18 b6 18 37 55 c8 c3	52791
1456460831	00 00 18 b8 18 3b 2b f0 c3	00 00 18 b8 18 3c 02 88 c3	54936
1456460833	00 00 18 ba 18 3f 72 f8 c3	00 00 18 ba 18 40 52 a8 c3	57264
1456460835	00 00 18 bc 18 43 b0 80 c3	00 00 18 bc 18 44 79 38 c3	51384
1456460837	00 00 18 be 18 49 0a a0 c3	00 00 18 be 18 4a 19 68 c3	69320
1456460839	00 00 18 c0 18 4e eb 78 c3	00 00 18 c0 18 4f cb 10 c3	57240
1456460841	00 00 18 c2 18 55 05 8f c3	00 00 18 c2 18 56 3f f7 c3	80488
1456460843	00 00 18 c4 18 5b 46 2f c3	00 00 18 c4 18 5c 46 d7 c3	65704
1456460845	00 00 18 c6 18 61 56 b7 c3	00 00 18 c6 18 62 ab 3f c3	87176
1456460847	00 00 18 c8 18 66 5a 67 c3	00 00 18 c8 18 67 83 97 c3	76080
1456460849	00 00 18 ca 18 6c 12 03 c3	00 00 18 ca 18 6c e6 5b c3	54360
1456460851	00 00 18 cc 18 72 21 7b c3	00 00 18 cc 18 73 11 72 c3	61431
1456460853	00 00 18 ce 18 78 b7 1a c3	00 00 18 ce 18 79 83 1a c3	52224
1456460855	00 00 18 d0 18 7e ec 6e c3	00 00 18 d0 18 80 01 7e c3	70928
1456460857	00 00 18 d2 18 83 f0 0e c3	00 00 18 d2 18 84 d6 36 c3	58920
1456460859	00 00 18 d4 18 89 b8 6e c3	00 00 18 d4 18 8a 42 8e c3	35360
1456460861	00 00 18 d6 18 8e 10 89 c3	00 00 18 d6 18 8e e9 09 c3	55424
1456460863	00 00 18 d8 18 92 20 29 c3	00 00 18 d8 18 92 f2 d1 c3	53928
1456460865	00 00 18 da 18 98 40 37 c3	00 00 18 da 18 99 3a 5f c3	64040
1456460867	00 00 18 dc 18 9d 23 e3 c3	00 00 18 dc 18 9e 15 93 c3	61872
1456460869	00 00 18 de 18 a2 ee cb c3	00 00 18 de 18 a3 8a 5b c3	39824
1456460871	00 00 18 e0 18 a8 9e f3 c3	00 00 18 e0 18 a9 36 03 c3	38672
1456460873	00 00 18 e2 18 ae f3 8c c3	00 00 18 e2 18 af e2 4c c3	61120
1456460875	00 00 18 e4 18 b3 2e 0c c3	00 00 18 e4 18 b4 15 1c c3	59152
1456460877	00 00 18 e6 18 b8 27 5c c3	00 00 18 e6 18 b9 63 c4 c3	81000
1456460879	00 00 18 e8 18 be 04 9c c3	00 00 18 e8 18 bf 13 6c c3	69328
1456460881	00 00 18 ea 18 c2 df ac c3	00 00 18 ea 18 c4 25 dc c3	83504
1456460883	00 00 18 ec 18 c8 d4 74 c3	00 00 18 ec 18 c9 fe 54 c3	76256
1456460885	00 00 18 ee 18 ce ee 75 c3	00 00 18 ee 18 cf bb e5 c3	52592
1456460887	00 00 18 f0 18 d4 83 35 c3	00 00 18 f0 18 d5 d0 1d c3	85224
1456460889	00 00 18 f2 18 da 63 9d c3	00 00 18 f2 18 db 91 9d c3	77312
1456460891	00 00 18 f4 18 e0 aa 4d c3	00 00 18 f4 18 e1 86 7d c3	56368
1456460893	00 00 18 f6 18 e6 bf 7d c3	00 00 18 f6 18 e7 ab e5 c3	60520
1456460895	00 00 18 f8 18 ec f9 56 c3	00 00 18 f8 18 ed a2 9e c3	43336
1456460897	00 00 18 fa 18 f1 18 3e c3	00 00 18 fa 18 f2 2d 2e c3	70896
1456460899	00 00 18 fc 18 f7 46 ce c3	00 00 18 fc 18 f8 45 fe c3	65328
1456460901	00 00 18 fe 18 fc 80 17 c3	00 00 18 fe 18 fd a7 c7 c3	75696
1456460903	00 00 19 00 19 01 ac 77 c3	00 00 19 00 19 02 c1 b7 c3	70976
1456460905	00 00 19 02 19 07 ef 37 c3	00 00 19 02 19 08 c3 ef c3	54456
1456460907	00 00 19 04 19 0d 0d 53 c3	00 00 19 04 19 0d c7 43 c3	47600
1456460909	00 00 19 06 19 12 fb 93 c3	00 00 19 06 19 13 94 ab c3	39192
1456460911	00 00 19 08 19 18 fc 03 c3	00 00 19 08 19 19 ae c3 c3	45760
1456460913	00 00 19 0a 19 1f ca b7 c3	00 00 19 0a 19 20 de e7 c3	70704
1456460915	00 00 19 0c 19 26 03 88 c3	00 00 19 0c 19 26 e7 f8 c3	58480
1456460917	00 00 19 0e 19 2b 4b 15 c3	00 00 19 0e 19 2c 27 85 c3	56432
1456460919	00 00 19 10 19 31 4b d9 c3	00 00 19 10 19 32 3d 51 c3	61816
1456460921	00 00 19 12 19 37 ad 60 c3	00 00 19 12 19 38 d6 30 c3	75984
1456460923	00 00 19 14 19 3d e2 28 c3	00 00 19 14 19 3e 70 88 c3	36448
1456460925	00 00 19 16 19 44 10 8f c3	00 00 19 16 19 44 f2 47 c3	57784
1456460927	00 00 19 18 19 49 05 47 c3	00 00 19 18 19 49 f9 2f c3	62440
1456460929	00 00 19 1a 19 4e fa b7 c3	00 00 19 1a 19 4f ea a7 c3	61424
1456460931	00 00 19 1c 19 55 09 1f c3	00 00 19 1c 19 56 4a 37 c3	82200
1456460933	00 00 19 1e 19 5b 47 a7 c3	00 00 19 1e 19 5c 87 27 c3	81792
1456460935	00 00 19 20 19 61 cc 66 c3	00 00 19 20 19 62 66 b6 c3	39504
1456460937	00 00 19 22 19 66 d2 a6 c3	00 00 19 22 19 67 78 2e c3	42376
1456460939	00 00 19 24 19 6c e3 96 c3	00 00 19 24 19 6d b9 be c3	54824
1456460941	00 00 19 26 19 71 ca 46 c3	00 00 19 26 19 72 a8 fe c3	57016
1456460943	00 00 19 28 19 75 fc a6 c3	00 00 19 28 19 76 95 e6 c3	39232
1456460945	00 00 19 2a 19 7b 35 0e c3	00 00 19 2a 19 7c 50 86 c3	72568
1456460947	00 00 19 2c 19 80 31 75 c3	00 00 19 2c 19 81 4e fd c3	73096
1456460949	00 00 19 2e 19 84 d0 c5 c3	00 00 19 2e 19 86 0d d5 c3	81168
1456460951	00 00 19 30 19 89 57 45 c3	00 00 19 30 19 8a 86 b5 c3	77680
1456460953	00 00 19 32 19 8e df 25 c3	00 00 19 32 19 8f ae 45 c3	53024
1456460955	00 00 19 34 19 93 31 cf c3	00 00 19 34 19 94 71 67 c3	81816
1456460957	00 00 19 36 19 98 ee 6f c3	00 00 19 36 19 99 86 1f c3	38832
1456460959	00 00 19 38 19 9d d9 6f c3	00 00 19 38 19 9e fa 37 c3	73928
1456460961	00 00 19 3a 19 a4 2a 8c c3	00 00 19 3a 19 a5 32 b4 c3	67624
1456460963	00 00 19 3c 19 a9 de 7c c3	00 00 19 3c 19 ab 17 44 c3	80072
1456460965	00 00 19 3e 19 ae 5f d4 c3	00 00 19 3e 19 af 4b 54 c3	60288
1456460967	00 00 19 40 19 b3 9a c0 c3	00 00 19 40 19 b4 69 a0 c3	52960
1456460969	00 00 19 42 19 b9 fa b8 c3	00 00 19 42 19 ba e0 a0 c3	58856
1456460971	00 00 19 44 1a 79 36 d7 c3	00 00 19 44 1a 7a 0a 17 c3	54080
1456460973	00 00 19 46 1a 7e a2 db c3	00 00 19 46 1a 7f 45 e3 c3	41736
1456460975	00 00 19 48 1a 83 16 2b c3	00 00 19 48 1a 84 0b eb c3	62912
1456460977	00 00 19 4a 1a 87 7a 33 c3	00 00 19 4a 1a 88 7e 03 c3	66512
1456460979	00 00 19 4c 1a 8d d4 5c c3	00 00 19 4c 1a 8e b1 a4 c3	56648
1456460981	00 00 19 4e 1a 93 9a 14 c3	00 00 19 4e 1a 94 a9 0c c3	69368
1456460983	00 00 19 50 1a 99 d1 24 c3	00 00 19 50 1a 9a fc fc c3	76760
1456460985	00 00 19 52 1a a0 1d cc c3	00 00 19 52 1a a1 6e 64 c3	86168
1456460987	00 00 19 54 1a a5 35 5c c3	00 00 19 54 1a a6 85 6c c3	86032
1456460989	00 00 19 56 1a ab 21 c5 c3	00 00 19 56 1a ac 06 fd c3	58680
1456460991	00 00 19 58 1a b1 a4 7d c3	00 00 19 58 1a b2 6a cd c3	50768
1456460993	00 00 19 5a 1a b8 00 f5 c3	00 00 19 5a 1a b9 04 6d c3	66424
1456460995	00 00 19 5c 1a be 43 d5 c3	00 00 19 5c 1a bf 31 2d c3	60760
1456460997	00 00 19 5e 1a c3 86 8d c3	00 00 19 5e 1a c4 85 fd c3	65392
1456460999	00 00 19 60 1a c9 55 d6 c3	00 00 19 60 1a ca 7a 1e c3	74824
1456461001	00 00 19 62 1a cf 15 76 c3	00 00 19 62 1a d0 3a 8e c3	75032
1456461003	00 00 19 64 1a d5 98 a6 c3	00 00 19 64 1a d6 98 ee c3	65608
1456461005	00 00 19 66 1a db c9 ae c3	00 00 19 66 1a dc d6 7e c3	68816
1456461007	00 00 19 68 1a e1 0e ec c3	00 00 19 68 1a e1 ef 3c c3	57424
1456461009	00 00 19 6a 1a e6 f5 c5 c3	00 00 19 6a 1a e7 ef e5 c3	64032
1456461011	00 00 19 6c 1a ed 56 c5 c3	00 00 19 6c 1a ee ab 85 c3	87232
1456461013	00 00 19 6e 1a f3 44 a6 c3	00 00 19 6e 1a f4 0a b6 c3	50704
1456461015	00 00 19 70 1a fa 25 1e c3	00 00 19 70 1a fa cf 26 c3	43528
1456461017	00 00 19 72 1a ff ea ce c3	00 00 19 72 1b 00 fc 16 c3	69960
1456461019	00 00 19 74 1b 06 0f b9 c3	00 00 19 74 1b 07 62 e9 c3	86832
1456461021	00 00 19 76 1b 0c d8 e1 c3	00 00 19 76 1b 0e 33 d1 c3	88816
1456461023	00 00 19 78 1b 13 40 de c3	00 00 19 78 1b 14 32 26 c3	61768
1456461025	00 00 19 7a 1b 19 65 a1 c3	00 00 19 7a 1b 1a 9d a1 c3	79872
1456461027	00 00 19 7c 1b 1f 55 e0 c3	00 00 19 7c 1b 20 74 6f c3	73359
1456461029	00 00 19 7e 1b 25 10 ff c3	00 00 19 7e 1b 25 ad 4f c3	40016
1456461031	00 00 19 80 1b 2a 07 17 c3	00 00 19 80 1b 2a a5 a7 c3	40592
1456461033	00 00 19 82 1b 30 35 47 c3	00 00 19 82 1b 30 c5 57 c3	36880
1456461035	00 00 19 84 1b 36 ed 97 c3	00 00 19 84 1b 37 f1 7f c3	66536
1456461037	00 00 19 86 1b 3b 20 27 c3	00 00 19 86 1b 3c 76 c7 c3	87712
1456461039	00 00 19 88 1b 3f 7c 16 c3	00 00 19 88 1b 40 91 be c3	71080
1456461041	00 00 19 8a 1b 46 3c 76 c3	00 00 19 8a 1b 47 69 7e c3	77064
1456461043	00 00 19 8c 1b 4a cb 8e c3	00 00 19 8c 1b 4b c4 e6 c3	63832
1456461045	00 00 19 8e 1b 50 00 86 c3	00 00 19 8e 1b 51 17 fe c3	71544
1456461047	00 00 19 90 1b 55 6d 3e c3	00 00 19 90 1b 56 76 ce c3	67984
1456461049	00 00 19 92 1b 5b 2e de c3	00 00 19 92 1b 5c 4e 1d c3	73535
1456461051	00 00 19 94 1b 61 6b 0d c3	00 00 19 94 1b 62 33 ad c3	51360
1456461053	00 00 19 96 1b 67 86 6d c3	00 00 19 96 1b 68 72 5d c3	60400
1456461055	00 00 19 98 1b 6b e0 d5 c3	00 00 19 98 1b 6c d0 e5 c3	61456
1456461057	00 00 19 9a 1b 70 68 dd c3	00 00 19 9a 1b 71 82 5d c3	72064
1456461059	00 00 19 9c 1b 74 81 05 c3	00 00 19 9c 1b 77 83 d5 c3	197328
1456461061	00 00 19 9e 1b 79 1a 92 c3	00 00 19 9e 1b 79 db 22 c3	49296
1456461063	00 00 19 a0 1b 7e 1c 72 c3	00 00 19 a0 1b 7e eb 4a c3	52952
1456461065	00 00 19 a2 1b 86 fb 3a c3	00 00 19 a2 1b 87 e5 ea c3	60080
1456461067	00 00 19 a4 1b 8b 34 91 c3	00 00 19 a4 1b 8c 43 61 c3	69328
1456461069	00 00 19 a6 1b 8f 4f f9 c3	00 00 19 a6 1b 90 3c 49 c3	60496
1456461071	00 00 19 a8 1b 93 76 19 c3	00 00 19 a8 1b 94 c3 b1 c3	85400
1456461073	00 00 19 aa 1b 97 ac d6 c3	00 00 19 aa 1b 98 8f 96 c3	58048
1456461075	00 00 19 ac 1b 9d a6 1f c3	00 00 19 ac 1b 9e 66 e7 c3	49352
1456461077	00 00 19 ae 1b a3 67 ef c3	00 00 19 ae 1b a4 5c 67 c3	62584
1456461079	00 00 19 b0 1b a9 4e 4d c3	00 00 19 b0 1b aa 2f 75 c3	57640
1456461081	00 00 19 b2 1b af e5 c5 c3	00 00 19 b2 1b b0 e7 5d c3	65944
1456461083	00 00 19 b4 1b b3 f2 0d c3	00 00 19 b4 1b b4 db 55 c3	59720
1456461085	00 00 19 b6 1b ba 6b 4e c3	00 00 19 b6 1b bb 6d ae c3	66144
1456461087	00 00 19 b8 1b c0 3e de c3	00 00 19 b8 1b c1 84 76 c3	83352
1456461089	00 00 19 ba 1b c6 6e be c3	00 00 19 ba 1b c7 59 46 c3	60040
1456461091	00 00 19 bc 1c 5d 27 13 c3	00 00 19 bc 1c 5e 22 1b c3	64264
1456461093	00 00 19 be 1c 63 b8 c3 c3	00 00 19 be 1c 64 98 d3 c3	57360
1456461095	00 00 19 c0 1c 68 99 6c c3	00 00 19 c0 1c 69 2a 0c c3	37024
1456461097	00 00 19 c2 1c 6e 31 0c c3	00 00 19 c2 1c 6f 66 c4 c3	79288
1456461099	00 00 19 c4 1c 74 78 14 c3	00 00 19 c4 1c 75 07 3c c3	36648
1456461101	00 00 19 c6 1c 7b 50 44 c3	00 00 19 c6 1c 7c 10 c4 c3	49280
1456461103	00 00 19 c8 1c 81 45 24 c3	00 00 19 c8 1c 82 61 34 c3	72720
1456461105	00 00 19 ca 1c 88 67 15 c3	00 00 19 ca 1c 89 4a ad c3	58264
1456461107	00 00 19 cc 1c 8c e2 95 c3	00 00 19 cc 1c 8d db ed c3	63832
1456461109	00 00 19 ce 1c 91 52 ad c3	00 00 19 ce 1c 92 31 ad c3	57088
1456461111	00 00 19 d0 1c 96 3a 4d c3	00 00 19 d0 1c 97 0c 35 c3	53736
1456461113	00 00 19 d2 1c 9a 87 f1 c3	00 00 19 d2 1c 9b 8b 91 c3	66464
1456461115	00 00 19 d4 1c 9f 02 a9 c3	00 00 19 d4 1c 9f bb 01 c3	47192
1456461117	00 00 19 d6 1c a3 94 6a c3	00 00 19 d6 1c a4 4e 1a c3	47536
1456461119	00 00 19 d8 1c a8 55 41 c3	00 00 19 d8 1c a9 65 f9 c3	69816
1456461121	00 00 19 da 1c ac d7 71 c3	00 00 19 da 1c ad a6 89 c3	53016
1456461123	00 00 19 dc 1c b1 44 29 c3	00 00 19 dc 1c b2 66 21 c3	74232
1456461125	00 00 19 de 1c b5 bd 8b c3	00 00 19 de 1c b6 7e 5b c3	49360
1456461127	00 00 19 e0 1c ba 47 1b c3	00 00 19 e0 1c bb 7a 13 c3	78584
1456461129	00 00 19 e2 1c be ca 1f c3	00 00 19 e2 1c bf d5 d7 c3	68536
