408	2016-01-27 14:02:41.294783584	2016-01-27 14:02:41.294784084	2016-01-27 14:02:41.296744576	500	1960992
409	2016-01-27 14:02:43.295232463	2016-01-27 14:02:43.295232929	2016-01-27 14:02:43.297055834	466	1823371
410	2016-01-27 14:02:45.295662200	2016-01-27 14:02:45.295662679	2016-01-27 14:02:45.297485819	479	1823619
411	2016-01-27 14:02:47.295945277	2016-01-27 14:02:47.295945841	2016-01-27 14:02:47.297728337	564	1783060
412	2016-01-27 14:02:49.296285513	2016-01-27 14:02:49.296285989	2016-01-27 14:02:49.298485794	476	2200281
413	2016-01-27 14:02:51.296694826	2016-01-27 14:02:51.296695306	2016-01-27 14:02:51.298686994	480	1992168
414	2016-01-27 14:02:53.297106186	2016-01-27 14:02:53.297106657	2016-01-27 14:02:53.298850894	471	1744708
415	2016-01-27 14:02:55.297516574	2016-01-27 14:02:55.297517039	2016-01-27 14:02:55.299313091	465	1796517
416	2016-01-27 14:02:57.297814640	2016-01-27 14:02:57.297815135	2016-01-27 14:02:57.299563013	495	1748373
417	2016-01-27 14:02:59.298233777	2016-01-27 14:02:59.298234321	2016-01-27 14:02:59.299910760	544	1676983
418	2016-01-27 14:03:01.298566711	2016-01-27 14:03:01.298567246	2016-01-27 14:03:01.300432385	535	1865674
419	2016-01-27 14:03:03.298990607	2016-01-27 14:03:03.298991108	2016-01-27 14:03:03.300794707	501	1804100
420	2016-01-27 14:03:05.299392462	2016-01-27 14:03:05.299392961	2016-01-27 14:03:05.301428348	499	2035886
421	2016-01-27 14:03:07.299671753	2016-01-27 14:03:07.299672374	2016-01-27 14:03:07.301423155	621	1751402
422	2016-01-27 14:03:09.300071258	2016-01-27 14:03:09.300071748	2016-01-27 14:03:09.301867059	490	1795801
423	2016-01-27 14:03:11.300501808	2016-01-27 14:03:11.300502411	2016-01-27 14:03:11.302151007	603	1649199
424	2016-01-27 14:03:13.300828386	2016-01-27 14:03:13.300828864	2016-01-27 14:03:13.302912224	478	2083838
425	2016-01-27 14:03:15.301228016	2016-01-27 14:03:15.301228479	2016-01-27 14:03:15.303168910	463	1940894
426	2016-01-27 14:03:17.301528295	2016-01-27 14:03:17.301528860	2016-01-27 14:03:17.303211794	565	1683499
427	2016-01-27 14:03:19.301928870	2016-01-27 14:03:19.301929378	2016-01-27 14:03:19.303659196	508	1730326
428	2016-01-27 14:03:21.302329639	2016-01-27 14:03:21.302330105	2016-01-27 14:03:21.304111361	466	1781722
429	2016-01-27 14:03:23.302734955	2016-01-27 14:03:23.302735520	2016-01-27 14:03:23.304571270	565	1836315
430	2016-01-27 14:03:25.303059793	2016-01-27 14:03:25.303060270	2016-01-27 14:03:25.305033372	477	1973579
431	2016-01-27 14:03:27.303341244	2016-01-27 14:03:27.303341729	2016-01-27 14:03:27.305260250	485	1919006
432	2016-01-27 14:03:29.303767825	2016-01-27 14:03:29.303768378	2016-01-27 14:03:29.305747562	553	1979737
433	2016-01-27 14:03:31.304168234	2016-01-27 14:03:31.304168967	2016-01-27 14:03:31.305797049	733	1628815
434	2016-01-27 14:03:33.304568770	2016-01-27 14:03:33.304569250	2016-01-27 14:03:33.306192311	480	1623541
435	2016-01-27 14:03:35.304968972	2016-01-27 14:03:35.304969513	2016-01-27 14:03:35.306642375	541	1673403
436	2016-01-27 14:03:37.305248723	2016-01-27 14:03:37.305249202	2016-01-27 14:03:37.306902017	479	1653294
437	2016-01-27 14:03:39.305648902	2016-01-27 14:03:39.305649386	2016-01-27 14:03:39.307493285	484	1844383
438	2016-01-27 14:03:41.306048718	2016-01-27 14:03:41.306049225	2016-01-27 14:03:41.307892271	507	1843553
439	2016-01-27 14:03:43.306479762	2016-01-27 14:03:43.306480297	2016-01-27 14:03:43.308124328	535	1644566
440	2016-01-27 14:03:45.306879156	2016-01-27 14:03:45.306879692	2016-01-27 14:03:45.308929718	536	2050562
441	2016-01-27 14:03:47.307157560	2016-01-27 14:03:47.307158236	2016-01-27 14:03:47.308958350	676	1800790
442	2016-01-27 14:03:49.307432683	2016-01-27 14:03:49.307433192	2016-01-27 14:03:49.309534944	509	2102261
443	2016-01-27 14:03:51.307833255	2016-01-27 14:03:51.307833735	2016-01-27 14:03:51.309556946	480	1723691
444	2016-01-27 14:03:53.308237836	2016-01-27 14:03:53.308238318	2016-01-27 14:03:53.309793084	482	1555248
445	2016-01-27 14:03:55.308623750	2016-01-27 14:03:55.308624231	2016-01-27 14:03:55.310382583	481	1758833
446	2016-01-27 14:03:57.308901789	2016-01-27 14:03:57.308902268	2016-01-27 14:03:57.310713807	479	1812018
447	2016-01-27 14:03:59.309308118	2016-01-27 14:03:59.309308629	2016-01-27 14:03:59.310997610	511	1689492
448	2016-01-27 14:04:01.309653052	2016-01-27 14:04:01.309653549	2016-01-27 14:04:01.311270852	497	1617800
449	2016-01-27 14:04:03.310053541	2016-01-27 14:04:03.310054022	2016-01-27 14:04:03.311938397	481	1884856
450	2016-01-27 14:04:05.310481133	2016-01-27 14:04:05.310481636	2016-01-27 14:04:05.312617442	503	2136309
451	2016-01-27 14:04:07.310760422	2016-01-27 14:04:07.310760935	2016-01-27 14:04:07.312786949	513	2026527
452	2016-01-27 14:04:09.311162557	2016-01-27 14:04:09.311163103	2016-01-27 14:04:09.313110317	546	1947760
453	2016-01-27 14:04:11.311565398	2016-01-27 14:04:11.311565939	2016-01-27 14:04:11.313376289	541	1810891
454	2016-01-27 14:04:13.311892074	2016-01-27 14:04:13.311892743	2016-01-27 14:04:13.313997971	669	2105897
455	2016-01-27 14:04:15.312141259	2016-01-27 14:04:15.312141743	2016-01-27 14:04:15.313846261	484	1705002
456	2016-01-27 14:04:17.312449771	2016-01-27 14:04:17.312450333	2016-01-27 14:04:17.313923077	562	1473306
457	2016-01-27 14:04:19.312852577	2016-01-27 14:04:19.312853053	2016-01-27 14:04:19.314644432	476	1791855
458	2016-01-27 14:04:21.313254739	2016-01-27 14:04:21.313255228	2016-01-27 14:04:21.315364265	489	2109526
459	2016-01-27 14:04:23.313655978	2016-01-27 14:04:23.313656534	2016-01-27 14:04:23.315521999	556	1866021
460	2016-01-27 14:04:25.313982235	2016-01-27 14:04:25.313982711	2016-01-27 14:04:25.315992604	476	2010369
461	2016-01-27 14:04:27.314260876	2016-01-27 14:04:27.314261432	2016-01-27 14:04:27.316206820	556	1945944
462	2016-01-27 14:04:29.314663656	2016-01-27 14:04:29.314664135	2016-01-27 14:04:29.316601489	479	1937833
463	2016-01-27 14:04:31.315066028	2016-01-27 14:04:31.315066511	2016-01-27 14:04:31.317030195	483	1964167
464	2016-01-27 14:04:33.315493293	2016-01-27 14:04:33.315493771	2016-01-27 14:04:33.317480665	478	1987372
465	2016-01-27 14:04:35.315919677	2016-01-27 14:04:35.315920151	2016-01-27 14:04:35.317873867	474	1954190
466	2016-01-27 14:04:37.316204945	2016-01-27 14:04:37.316205653	2016-01-27 14:04:37.318047589	708	1842644
467	2016-01-27 14:04:39.316612938	2016-01-27 14:04:39.316613505	2016-01-27 14:04:39.318652035	567	2039097
