09:19:12.900	2015-Sep-10 09:19:12.900000	2015-Sep-10 09:19:12.722469	-177531
09:19:13.400	2015-Sep-10 09:19:13.400000	2015-Sep-10 09:19:13.144665	-255335
09:19:13.900	2015-Sep-10 09:19:13.900000	2015-Sep-10 09:19:13.653504	-246496
09:19:14.400	2015-Sep-10 09:19:14.400000	2015-Sep-10 09:19:14.078879	-321121
09:19:15.400	2015-Sep-10 09:19:15.400000	2015-Sep-10 09:19:15.107415	-292585
09:19:15.900	2015-Sep-10 09:19:15.900000	2015-Sep-10 09:19:15.642203	-257797
09:19:16.400	2015-Sep-10 09:19:16.400000	2015-Sep-10 09:19:16.058055	-341945
09:19:16.900	2015-Sep-10 09:19:16.900000	2015-Sep-10 09:19:16.586661	-313339
09:19:17.400	2015-Sep-10 09:19:17.400000	2015-Sep-10 09:19:17.114685	-285315
09:19:18.400	2015-Sep-10 09:19:18.400000	2015-Sep-10 09:19:18.148405	-251595
09:19:18.900	2015-Sep-10 09:19:18.900000	2015-Sep-10 09:19:18.655865	-244135
09:19:19.400	2015-Sep-10 09:19:19.400000	2015-Sep-10 09:19:19.066258	-333742
09:19:19.900	2015-Sep-10 09:19:19.900000	2015-Sep-10 09:19:19.597581	-302419
09:19:20.900	2015-Sep-10 09:19:20.900000	2015-Sep-10 09:19:20.629707	-270293
09:19:21.400	2015-Sep-10 09:19:21.400000	2015-Sep-10 09:19:21.140781	-259219
09:19:21.900	2015-Sep-10 09:19:21.900000	2015-Sep-10 09:19:21.660991	-239009
09:19:22.400	2015-Sep-10 09:19:22.400000	2015-Sep-10 09:19:22.069355	-330645
09:19:22.900	2015-Sep-10 09:19:22.900000	2015-Sep-10 09:19:22.597434	-302566
09:19:23.900	2015-Sep-10 09:19:23.900000	2015-Sep-10 09:19:23.649311	-250689
09:19:24.400	2015-Sep-10 09:19:24.400000	2015-Sep-10 09:19:24.089602	-310398
09:19:24.900	2015-Sep-10 09:19:24.900000	2015-Sep-10 09:19:24.623781	-276219
09:19:25.400	2015-Sep-10 09:19:25.400000	2015-Sep-10 09:19:25.146469	-253531
09:19:26.400	2015-Sep-10 09:19:26.400000	2015-Sep-10 09:19:26.160036	-239964
09:19:26.900	2015-Sep-10 09:19:26.900000	2015-Sep-10 09:19:26.573674	-326326
09:19:27.900	2015-Sep-10 09:19:27.900000	2015-Sep-10 09:19:27.601034	-298966
09:19:28.400	2015-Sep-10 09:19:28.400000	2015-Sep-10 09:19:28.130001	-269999
09:19:28.900	2015-Sep-10 09:19:28.900000	2015-Sep-10 09:19:28.666216	-233784
09:19:29.900	2015-Sep-10 09:19:29.900000	2015-Sep-10 09:19:29.607550	-292450
09:19:30.400	2015-Sep-10 09:19:30.400000	2015-Sep-10 09:19:30.132516	-267484
09:19:30.900	2015-Sep-10 09:19:30.900000	2015-Sep-10 09:19:30.556207	-343793
09:19:31.400	2015-Sep-10 09:19:31.400000	2015-Sep-10 09:19:31.082852	-317148
09:19:31.900	2015-Sep-10 09:19:31.900000	2015-Sep-10 09:19:31.609679	-290321
09:19:32.900	2015-Sep-10 09:19:32.900000	2015-Sep-10 09:19:32.575023	-324977
09:19:33.400	2015-Sep-10 09:19:33.400000	2015-Sep-10 09:19:33.101923	-298077
09:19:33.900	2015-Sep-10 09:19:33.900000	2015-Sep-10 09:19:33.621128	-278872
09:19:34.400	2015-Sep-10 09:19:34.400000	2015-Sep-10 09:19:34.137418	-262582
09:19:35.400	2015-Sep-10 09:19:35.400000	2015-Sep-10 09:19:35.061582	-338418
09:19:35.900	2015-Sep-10 09:19:35.900000	2015-Sep-10 09:19:35.608982	-291018
09:19:36.400	2015-Sep-10 09:19:36.400000	2015-Sep-10 09:19:36.149122	-250878
09:19:36.900	2015-Sep-10 09:19:36.900000	2015-Sep-10 09:19:36.592487	-307513
09:19:37.900	2015-Sep-10 09:19:37.900000	2015-Sep-10 09:19:37.564352	-335648
09:19:38.400	2015-Sep-10 09:19:38.400000	2015-Sep-10 09:19:38.079754	-320246
09:19:38.900	2015-Sep-10 09:19:38.900000	2015-Sep-10 09:19:38.626328	-273672
09:19:39.400	2015-Sep-10 09:19:39.400000	2015-Sep-10 09:19:39.121801	-278199
09:19:39.900	2015-Sep-10 09:19:39.900000	2015-Sep-10 09:19:39.656406	-243594
09:19:40.400	2015-Sep-10 09:19:40.400000	2015-Sep-10 09:19:40.075546	-324454
09:19:41.400	2015-Sep-10 09:19:41.400000	2015-Sep-10 09:19:41.128530	-271470
09:19:41.900	2015-Sep-10 09:19:41.900000	2015-Sep-10 09:19:41.665235	-234765
09:19:42.900	2015-Sep-10 09:19:42.900000	2015-Sep-10 09:19:42.610926	-289074
09:19:44.400	2015-Sep-10 09:19:44.400000	2015-Sep-10 09:19:44.054848	-345152
09:19:44.900	2015-Sep-10 09:19:44.900000	2015-Sep-10 09:19:44.583880	-316120
09:19:45.400	2015-Sep-10 09:19:45.400000	2015-Sep-10 09:19:45.102596	-297404
09:19:45.900	2015-Sep-10 09:19:45.900000	2015-Sep-10 09:19:45.619265	-280735
09:19:46.400	2015-Sep-10 09:19:46.400000	2015-Sep-10 09:19:46.128196	-271804
09:19:46.900	2015-Sep-10 09:19:46.900000	2015-Sep-10 09:19:46.669190	-230810
