13:30:00.500	2017-07-28 13:30:00.500000000	2017-07-28 13:31:53.879142089	113379142089
13:30:01.000	2017-07-28 13:30:01.000000000	2017-07-28 13:31:54.379358390	113379358390
13:30:01.500	2017-07-28 13:30:01.500000000	2017-07-28 13:31:54.878458413	113378458413
13:30:02.000	2017-07-28 13:30:02.000000000	2017-07-28 13:31:55.380800193	113380800193
13:30:02.500	2017-07-28 13:30:02.500000000	2017-07-28 13:31:55.861672679	113361672679
13:30:03.000	2017-07-28 13:30:03.000000000	2017-07-28 13:31:56.366725785	113366725785
13:30:03.500	2017-07-28 13:30:03.500000000	2017-07-28 13:31:56.869381718	113369381718
13:30:04.000	2017-07-28 13:30:04.000000000	2017-07-28 13:31:57.372333862	113372333862
13:30:04.500	2017-07-28 13:30:04.500000000	2017-07-28 13:31:57.873595510	113373595510
13:30:05.000	2017-07-28 13:30:05.000000000	2017-07-28 13:31:58.380081145	113380081145
13:30:05.500	2017-07-28 13:30:05.500000000	2017-07-28 13:31:58.866141085	113366141085
13:30:06.000	2017-07-28 13:30:06.000000000	2017-07-28 13:31:59.376566142	113376566142
13:30:06.500	2017-07-28 13:30:06.500000000	2017-07-28 13:31:59.877967556	113377967556
13:30:07.000	2017-07-28 13:30:07.000000000	2017-07-28 13:32:00.362451942	113362451942
13:30:07.500	2017-07-28 13:30:07.500000000	2017-07-28 13:32:00.867597040	113367597040
13:30:08.000	2017-07-28 13:30:08.000000000	2017-07-28 13:32:01.376904100	113376904100
13:30:08.500	2017-07-28 13:30:08.500000000	2017-07-28 13:32:01.881951407	113381951407
13:30:09.000	2017-07-28 13:30:09.000000000	2017-07-28 13:32:02.379249264	113379249264
13:30:09.500	2017-07-28 13:30:09.500000000	2017-07-28 13:32:02.872168457	113372168457
13:30:10.000	2017-07-28 13:30:10.000000000	2017-07-28 13:32:03.361362414	113361362414
13:30:10.500	2017-07-28 13:30:10.500000000	2017-07-28 13:32:03.876870355	113376870355
13:30:11.000	2017-07-28 13:30:11.000000000	2017-07-28 13:32:04.369157860	113369157860
13:30:11.500	2017-07-28 13:30:11.500000000	2017-07-28 13:32:04.879019266	113379019266
13:30:12.000	2017-07-28 13:30:12.000000000	2017-07-28 13:32:05.372973957	113372973957
13:30:12.500	2017-07-28 13:30:12.500000000	2017-07-28 13:32:05.863141018	113363141018
13:30:13.000	2017-07-28 13:30:13.000000000	2017-07-28 13:32:06.371134614	113371134614
13:30:13.500	2017-07-28 13:30:13.500000000	2017-07-28 13:32:06.876928837	113376928837
13:30:14.000	2017-07-28 13:30:14.000000000	2017-07-28 13:32:07.377561633	113377561633
13:30:14.500	2017-07-28 13:30:14.500000000	2017-07-28 13:32:07.879341317	113379341317
13:30:15.000	2017-07-28 13:30:15.000000000	2017-07-28 13:32:08.376446630	113376446630
