14:00:55.000	2015-12-16 14:00:55.000000000	2015-12-16 14:00:58.007513190	3007513190
14:00:55.500	2015-12-16 14:00:55.500000000	2015-12-16 14:00:58.514992700	3014992700
14:00:56.000	2015-12-16 14:00:56.000000000	2015-12-16 14:00:58.999968783	2999968783
14:00:58.000	2015-12-16 14:00:58.000000000	2015-12-16 14:01:01.001458623	3001458623
14:00:58.500	2015-12-16 14:00:58.500000000	2015-12-16 14:01:01.507224065	3007224065
14:00:59.500	2015-12-16 14:00:59.500000000	2015-12-16 14:01:02.501888007	3001888007
14:01:00.500	2015-12-16 14:01:00.500000000	2015-12-16 14:01:03.515343997	3015343997
14:01:01.000	2015-12-16 14:01:01.000000000	2015-12-16 14:01:03.991023784	2991023784
14:01:01.500	2015-12-16 14:01:01.500000000	2015-12-16 14:01:04.499808654	2999808654
14:01:02.000	2015-12-16 14:01:02.000000000	2015-12-16 14:01:05.009776868	3009776868
14:01:02.500	2015-12-16 14:01:02.500000000	2015-12-16 14:01:05.511016475	3011016475
14:01:03.000	2015-12-16 14:01:03.000000000	2015-12-16 14:01:05.996863559	2996863559
14:01:04.500	2015-12-16 14:01:04.500000000	2015-12-16 14:01:07.506235804	3006235804
14:01:05.000	2015-12-16 14:01:05.000000000	2015-12-16 14:01:08.010077302	3010077302
14:01:06.000	2015-12-16 14:01:06.000000000	2015-12-16 14:01:09.017916671	3017916671
14:01:07.000	2015-12-16 14:01:07.000000000	2015-12-16 14:01:10.012340763	3012340763
14:01:07.500	2015-12-16 14:01:07.500000000	2015-12-16 14:01:10.505696190	3005696190
14:01:08.000	2015-12-16 14:01:08.000000000	2015-12-16 14:01:11.016307671	3016307671
14:01:08.500	2015-12-16 14:01:08.500000000	2015-12-16 14:01:11.508763004	3008763004
14:01:09.000	2015-12-16 14:01:09.000000000	2015-12-16 14:01:11.995356616	2995356616
14:01:10.000	2015-12-16 14:01:10.000000000	2015-12-16 14:01:13.010902482	3010902482
14:01:10.500	2015-12-16 14:01:10.500000000	2015-12-16 14:01:13.512076864	3012076864
14:01:11.000	2015-12-16 14:01:11.000000000	2015-12-16 14:01:14.001521994	3001521994
14:01:11.500	2015-12-16 14:01:11.500000000	2015-12-16 14:01:14.501918446	3001918446
14:01:12.500	2015-12-16 14:01:12.500000000	2015-12-16 14:01:15.507933645	3007933645
14:01:13.000	2015-12-16 14:01:13.000000000	2015-12-16 14:01:15.990670711	2990670711
14:01:13.500	2015-12-16 14:01:13.500000000	2015-12-16 14:01:16.500695290	3000695290
