14:00:55.500	2015-12-16 14:00:55.500000000	2015-12-16 14:00:58.515164371	3015164371
14:00:56.000	2015-12-16 14:00:56.000000000	2015-12-16 14:00:58.999256472	2999256472
14:00:58.000	2015-12-16 14:00:58.000000000	2015-12-16 14:01:01.001456569	3001456569
14:00:58.500	2015-12-16 14:00:58.500000000	2015-12-16 14:01:01.506828743	3006828743
14:00:59.500	2015-12-16 14:00:59.500000000	2015-12-16 14:01:02.501649731	3001649731
14:01:00.500	2015-12-16 14:01:00.500000000	2015-12-16 14:01:03.514382102	3014382102
14:01:01.000	2015-12-16 14:01:01.000000000	2015-12-16 14:01:03.989971569	2989971569
14:01:01.500	2015-12-16 14:01:01.500000000	2015-12-16 14:01:04.499756855	2999756855
14:01:02.000	2015-12-16 14:01:02.000000000	2015-12-16 14:01:05.009395543	3009395543
14:01:02.500	2015-12-16 14:01:02.500000000	2015-12-16 14:01:05.510725370	3010725370
14:01:03.000	2015-12-16 14:01:03.000000000	2015-12-16 14:01:05.996745964	2996745964
14:01:04.500	2015-12-16 14:01:04.500000000	2015-12-16 14:01:07.505471845	3005471845
14:01:05.000	2015-12-16 14:01:05.000000000	2015-12-16 14:01:08.009192232	3009192232
14:01:06.000	2015-12-16 14:01:06.000000000	2015-12-16 14:01:09.017555555	3017555555
14:01:07.000	2015-12-16 14:01:07.000000000	2015-12-16 14:01:10.012018185	3012018185
14:01:07.500	2015-12-16 14:01:07.500000000	2015-12-16 14:01:10.505155356	3005155356
14:01:08.000	2015-12-16 14:01:08.000000000	2015-12-16 14:01:11.016319264	3016319264
14:01:08.500	2015-12-16 14:01:08.500000000	2015-12-16 14:01:11.508624531	3008624531
14:01:09.000	2015-12-16 14:01:09.000000000	2015-12-16 14:01:11.995140040	2995140040
14:01:10.000	2015-12-16 14:01:10.000000000	2015-12-16 14:01:13.010823599	3010823599
14:01:10.500	2015-12-16 14:01:10.500000000	2015-12-16 14:01:13.511644757	3011644757
14:01:11.000	2015-12-16 14:01:11.000000000	2015-12-16 14:01:14.000404170	3000404170
14:01:11.500	2015-12-16 14:01:11.500000000	2015-12-16 14:01:14.501650468	3001650468
14:01:12.500	2015-12-16 14:01:12.500000000	2015-12-16 14:01:15.507787399	3007787399
14:01:13.000	2015-12-16 14:01:13.000000000	2015-12-16 14:01:15.990466938	2990466938
14:01:13.500	2015-12-16 14:01:13.500000000	2015-12-16 14:01:16.500514949	3000514949
14:01:14.000	2015-12-16 14:01:14.000000000	2015-12-16 14:01:17.002358292	3002358292
14:01:14.500	2015-12-16 14:01:14.500000000	2015-12-16 14:01:17.510250990	3010250990
14:01:15.000	2015-12-16 14:01:15.000000000	2015-12-16 14:01:18.000014771	3000014771
14:01:15.500	2015-12-16 14:01:15.500000000	2015-12-16 14:01:18.499412910	2999412910
14:01:16.000	2015-12-16 14:01:16.000000000	2015-12-16 14:01:19.003715778	3003715778
14:01:16.500	2015-12-16 14:01:16.500000000	2015-12-16 14:01:19.490184874	2990184874
14:01:17.000	2015-12-16 14:01:17.000000000	2015-12-16 14:01:19.998519687	2998519687
14:01:17.500	2015-12-16 14:01:17.500000000	2015-12-16 14:01:20.507817813	3007817813
14:01:18.500	2015-12-16 14:01:18.500000000	2015-12-16 14:01:21.498374915	2998374915
14:01:19.000	2015-12-16 14:01:19.000000000	2015-12-16 14:01:22.001751396	3001751396
14:01:19.500	2015-12-16 14:01:19.500000000	2015-12-16 14:01:22.508015625	3008015625
14:01:20.000	2015-12-16 14:01:20.000000000	2015-12-16 14:01:23.011768872	3011768872
14:01:20.500	2015-12-16 14:01:20.500000000	2015-12-16 14:01:23.503308642	3003308642
14:01:21.000	2015-12-16 14:01:21.000000000	2015-12-16 14:01:24.009028556	3009028556
14:01:21.500	2015-12-16 14:01:21.500000000	2015-12-16 14:01:24.506892585	3006892585
14:01:23.000	2015-12-16 14:01:23.000000000	2015-12-16 14:01:26.007961208	3007961208
14:01:23.500	2015-12-16 14:01:23.500000000	2015-12-16 14:01:26.493811145	2993811145
14:01:24.000	2015-12-16 14:01:24.000000000	2015-12-16 14:01:27.006500754	3006500754
14:01:24.500	2015-12-16 14:01:24.500000000	2015-12-16 14:01:27.503763541	3003763541
14:01:25.000	2015-12-16 14:01:25.000000000	2015-12-16 14:01:28.003432424	3003432424
14:01:25.500	2015-12-16 14:01:25.500000000	2015-12-16 14:01:28.503297660	3003297660
14:01:26.000	2015-12-16 14:01:26.000000000	2015-12-16 14:01:28.994802609	2994802609
14:01:26.500	2015-12-16 14:01:26.500000000	2015-12-16 14:01:29.505017855	3005017855
14:01:27.000	2015-12-16 14:01:27.000000000	2015-12-16 14:01:30.009250391	3009250391
14:01:27.500	2015-12-16 14:01:27.500000000	2015-12-16 14:01:30.501263065	3001263065
14:01:28.000	2015-12-16 14:01:28.000000000	2015-12-16 14:01:30.996889243	2996889243
14:01:28.500	2015-12-16 14:01:28.500000000	2015-12-16 14:01:31.504683899	3004683899
14:01:29.000	2015-12-16 14:01:29.000000000	2015-12-16 14:01:32.007237882	3007237882
14:01:29.500	2015-12-16 14:01:29.500000000	2015-12-16 14:01:32.496021946	2996021946
14:01:30.000	2015-12-16 14:01:30.000000000	2015-12-16 14:01:33.010825153	3010825153
14:01:30.500	2015-12-16 14:01:30.500000000	2015-12-16 14:01:33.503845074	3003845074
14:01:31.000	2015-12-16 14:01:31.000000000	2015-12-16 14:01:34.013517741	3013517741
14:01:31.500	2015-12-16 14:01:31.500000000	2015-12-16 14:01:34.502379775	3002379775
14:01:32.000	2015-12-16 14:01:32.000000000	2015-12-16 14:01:34.992911224	2992911224
14:01:32.500	2015-12-16 14:01:32.500000000	2015-12-16 14:01:35.498548731	2998548731
14:01:33.000	2015-12-16 14:01:33.000000000	2015-12-16 14:01:36.018589265	3018589265
14:01:33.500	2015-12-16 14:01:33.500000000	2015-12-16 14:01:36.498829002	2998829002
14:01:34.000	2015-12-16 14:01:34.000000000	2015-12-16 14:01:37.003996199	3003996199
14:01:34.500	2015-12-16 14:01:34.500000000	2015-12-16 14:01:37.503501868	3003501868
14:01:35.000	2015-12-16 14:01:35.000000000	2015-12-16 14:01:38.013052929	3013052929
14:01:35.500	2015-12-16 14:01:35.500000000	2015-12-16 14:01:38.503580763	3003580763
14:01:36.000	2015-12-16 14:01:36.000000000	2015-12-16 14:01:39.008336448	3008336448
14:01:36.500	2015-12-16 14:01:36.500000000	2015-12-16 14:01:39.506500022	3006500022
14:01:37.000	2015-12-16 14:01:37.000000000	2015-12-16 14:01:40.013181920	3013181920
14:01:37.500	2015-12-16 14:01:37.500000000	2015-12-16 14:01:40.513572175	3013572175
14:01:38.000	2015-12-16 14:01:38.000000000	2015-12-16 14:01:40.990532166	2990532166
14:01:38.500	2015-12-16 14:01:38.500000000	2015-12-16 14:01:41.504329605	3004329605
14:01:39.000	2015-12-16 14:01:39.000000000	2015-12-16 14:01:42.002105566	3002105566
14:01:39.500	2015-12-16 14:01:39.500000000	2015-12-16 14:01:42.512245353	3012245353
14:01:40.000	2015-12-16 14:01:40.000000000	2015-12-16 14:01:42.997908246	2997908246
14:01:40.500	2015-12-16 14:01:40.500000000	2015-12-16 14:01:43.508529975	3008529975
14:01:41.000	2015-12-16 14:01:41.000000000	2015-12-16 14:01:44.005287959	3005287959
14:01:41.500	2015-12-16 14:01:41.500000000	2015-12-16 14:01:44.503433011	3003433011
14:01:42.000	2015-12-16 14:01:42.000000000	2015-12-16 14:01:45.010892467	3010892467
