2	2016-01-26 12:04:47.469657971	2016-01-26 12:04:47.470235489	2016-01-26 12:04:47.471632037	577518	1974066
3	2016-01-26 12:04:49.469958971	2016-01-26 12:04:49.470188506	2016-01-26 12:04:49.471698604	229535	1739633
4	2016-01-26 12:04:51.470241637	2016-01-26 12:04:51.470462939	2016-01-26 12:04:51.471801613	221302	1559976
5	2016-01-26 12:04:53.470513314	2016-01-26 12:04:53.470734324	2016-01-26 12:04:53.472275954	221010	1762640
6	2016-01-26 12:04:55.470799529	2016-01-26 12:04:55.471035109	2016-01-26 12:04:55.472801684	235580	2002155
7	2016-01-26 12:04:57.471076639	2016-01-26 12:04:57.471299691	2016-01-26 12:04:57.473041372	223052	1964733
8	2016-01-26 12:04:59.471360806	2016-01-26 12:04:59.471586398	2016-01-26 12:04:59.473349230	225592	1988424
9	2016-01-26 12:05:01.471638874	2016-01-26 12:05:01.471886527	2016-01-26 12:05:01.473566796	247653	1927922
10	2016-01-26 12:05:03.471957711	2016-01-26 12:05:03.472176863	2016-01-26 12:05:03.473938124	219152	1980413
11	2016-01-26 12:05:05.472241002	2016-01-26 12:05:05.472462141	2016-01-26 12:05:05.474175574	221139	1934572
12	2016-01-26 12:05:07.472534538	2016-01-26 12:05:07.472765087	2016-01-26 12:05:07.474654712	230549	2120174
13	2016-01-26 12:05:09.472846693	2016-01-26 12:05:09.473082108	2016-01-26 12:05:09.474649246	235415	1802553
14	2016-01-26 12:05:11.473146421	2016-01-26 12:05:11.473366560	2016-01-26 12:05:11.475166558	220139	2020137
15	2016-01-26 12:05:13.473452931	2016-01-26 12:05:13.473682036	2016-01-26 12:05:13.475009816	229105	1556885
16	2016-01-26 12:05:15.473848512	2016-01-26 12:05:15.474064103	2016-01-26 12:05:15.475671690	215591	1823178
17	2016-01-26 12:05:17.474116070	2016-01-26 12:05:17.474331601	2016-01-26 12:05:17.476038000	215531	1921930
18	2016-01-26 12:05:19.474359041	2016-01-26 12:05:19.474588858	2016-01-26 12:05:19.475847018	229817	1487977
19	2016-01-26 12:05:21.474590672	2016-01-26 12:05:21.474810305	2016-01-26 12:05:21.476518670	219633	1927998
20	2016-01-26 12:05:23.474816920	2016-01-26 12:05:23.475038115	2016-01-26 12:05:23.476345766	221195	1528846
21	2016-01-26 12:05:25.475062064	2016-01-26 12:05:25.475284452	2016-01-26 12:05:25.476963167	222388	1901103
22	2016-01-26 12:05:27.475328499	2016-01-26 12:05:27.475562763	2016-01-26 12:05:27.477231646	234264	1903147
23	2016-01-26 12:05:29.475590978	2016-01-26 12:05:29.475828687	2016-01-26 12:05:29.477429409	237709	1838431
24	2016-01-26 12:05:31.475863806	2016-01-26 12:05:31.476095900	2016-01-26 12:05:31.477740336	232094	1876530
25	2016-01-26 12:05:33.476091891	2016-01-26 12:05:33.476313053	2016-01-26 12:05:33.477893587	221162	1801696
26	2016-01-26 12:05:35.476323285	2016-01-26 12:05:35.476558812	2016-01-26 12:05:35.478313045	235527	1989760
27	2016-01-26 12:05:37.476578115	2016-01-26 12:05:37.476809349	2016-01-26 12:05:37.478325508	231234	1747393
28	2016-01-26 12:05:39.476832848	2016-01-26 12:05:39.477065668	2016-01-26 12:05:39.478538354	232820	1705506
29	2016-01-26 12:05:41.477067743	2016-01-26 12:05:41.477316032	2016-01-26 12:05:41.478729824	248289	1662081
30	2016-01-26 12:05:43.477304462	2016-01-26 12:05:43.477516980	2016-01-26 12:05:43.479286988	212518	1982526
31	2016-01-26 12:05:45.477561472	2016-01-26 12:05:45.477794707	2016-01-26 12:05:45.479160995	233235	1599523
32	2016-01-26 12:05:47.477842635	2016-01-26 12:05:47.478084011	2016-01-26 12:05:47.479807400	241376	1964765
33	2016-01-26 12:05:49.478080601	2016-01-26 12:05:49.478307722	2016-01-26 12:05:49.480100022	227121	2019421
34	2016-01-26 12:05:51.478318187	2016-01-26 12:05:51.478542333	2016-01-26 12:05:51.480298441	224146	1980254
35	2016-01-26 12:05:53.478566346	2016-01-26 12:05:53.478796124	2016-01-26 12:05:53.480454506	229778	1888160
36	2016-01-26 12:05:55.478781664	2016-01-26 12:05:55.479005500	2016-01-26 12:05:55.480628324	223836	1846660
37	2016-01-26 12:05:57.479028035	2016-01-26 12:05:57.479244838	2016-01-26 12:05:57.480731809	216803	1703774
38	2016-01-26 12:05:59.479301585	2016-01-26 12:05:59.479564489	2016-01-26 12:05:59.481301956	262904	2000371
