13:08:06	500	2015-Aug-19 13:08:06.500000	2015-Aug-19 13:08:05.842316	-657684
13:08:07	0	2015-Aug-19 13:08:07	2015-Aug-19 13:08:06.353235	-646765
13:08:07	500	2015-Aug-19 13:08:07.500000	2015-Aug-19 13:08:06.762346	-737654
13:08:08	0	2015-Aug-19 13:08:08	2015-Aug-19 13:08:07.276750	-723250
13:08:08	500	2015-Aug-19 13:08:08.500000	2015-Aug-19 13:08:07.783816	-716184
13:08:09	0	2015-Aug-19 13:08:09	2015-Aug-19 13:08:08.296422	-703578
13:08:09	500	2015-Aug-19 13:08:09.500000	2015-Aug-19 13:08:08.811643	-688357
13:08:10	0	2015-Aug-19 13:08:10	2015-Aug-19 13:08:09.323546	-676454
13:08:10	500	2015-Aug-19 13:08:10.500000	2015-Aug-19 13:08:09.838734	-661266
13:08:11	0	2015-Aug-19 13:08:11	2015-Aug-19 13:08:10.353001	-646999
13:08:11	500	2015-Aug-19 13:08:11.500000	2015-Aug-19 13:08:10.762987	-737013
13:08:12	0	2015-Aug-19 13:08:12	2015-Aug-19 13:08:11.289257	-710743
13:08:12	500	2015-Aug-19 13:08:12.500000	2015-Aug-19 13:08:11.955015	-544985
13:08:13	0	2015-Aug-19 13:08:13	2015-Aug-19 13:08:12.294780	-705220
13:08:13	500	2015-Aug-19 13:08:13.500000	2015-Aug-19 13:08:12.797987	-702013
13:08:14	0	2015-Aug-19 13:08:14	2015-Aug-19 13:08:13.304636	-695364
13:08:14	500	2015-Aug-19 13:08:14.500000	2015-Aug-19 13:08:13.815561	-684439
13:08:15	0	2015-Aug-19 13:08:15	2015-Aug-19 13:08:14.318275	-681725
13:08:15	500	2015-Aug-19 13:08:15.500000	2015-Aug-19 13:08:14.836287	-663713
13:08:16	0	2015-Aug-19 13:08:16	2015-Aug-19 13:08:15.348281	-651719
13:08:16	500	2015-Aug-19 13:08:16.500000	2015-Aug-19 13:08:15.759727	-740273
13:08:17	0	2015-Aug-19 13:08:17	2015-Aug-19 13:08:16.267537	-732463
13:08:17	500	2015-Aug-19 13:08:17.500000	2015-Aug-19 13:08:16.782001	-717999
13:08:18	0	2015-Aug-19 13:08:18	2015-Aug-19 13:08:17.313327	-686673
13:08:18	500	2015-Aug-19 13:08:18.500000	2015-Aug-19 13:08:17.816717	-683283
13:08:19	0	2015-Aug-19 13:08:19	2015-Aug-19 13:08:18.333405	-666595
13:08:19	500	2015-Aug-19 13:08:19.500000	2015-Aug-19 13:08:18.852069	-647931
13:08:20	0	2015-Aug-19 13:08:20	2015-Aug-19 13:08:19.257621	-742379
13:08:20	500	2015-Aug-19 13:08:20.500000	2015-Aug-19 13:08:19.774589	-725411
13:08:21	0	2015-Aug-19 13:08:21	2015-Aug-19 13:08:20.278375	-721625
13:08:21	500	2015-Aug-19 13:08:21.500000	2015-Aug-19 13:08:20.791286	-708714
13:08:22	0	2015-Aug-19 13:08:22	2015-Aug-19 13:08:21.312375	-687625
13:08:22	500	2015-Aug-19 13:08:22.500000	2015-Aug-19 13:08:21.826516	-673484
13:08:23	0	2015-Aug-19 13:08:23	2015-Aug-19 13:08:22.341041	-658959
13:08:23	500	2015-Aug-19 13:08:23.500000	2015-Aug-19 13:08:22.854296	-645704
13:08:24	0	2015-Aug-19 13:08:24	2015-Aug-19 13:08:23.357923	-642077
13:08:24	500	2015-Aug-19 13:08:24.500000	2015-Aug-19 13:08:23.763124	-736876
13:08:25	0	2015-Aug-19 13:08:25	2015-Aug-19 13:08:24.265860	-734140
13:08:25	500	2015-Aug-19 13:08:25.500000	2015-Aug-19 13:08:24.777247	-722753
13:08:26	0	2015-Aug-19 13:08:26	2015-Aug-19 13:08:25.282900	-717100
13:08:26	500	2015-Aug-19 13:08:26.500000	2015-Aug-19 13:08:25.798612	-701388
13:08:27	0	2015-Aug-19 13:08:27	2015-Aug-19 13:08:26.307711	-692289
13:08:27	500	2015-Aug-19 13:08:27.500000	2015-Aug-19 13:08:26.804014	-695986
13:08:28	0	2015-Aug-19 13:08:28	2015-Aug-19 13:08:27.316419	-683581
13:08:28	500	2015-Aug-19 13:08:28.500000	2015-Aug-19 13:08:27.821257	-678743
13:08:29	0	2015-Aug-19 13:08:29	2015-Aug-19 13:08:28.329622	-670378
13:08:29	500	2015-Aug-19 13:08:29.500000	2015-Aug-19 13:08:28.834591	-665409
13:08:30	0	2015-Aug-19 13:08:30	2015-Aug-19 13:08:29.344031	-655969
13:08:30	500	2015-Aug-19 13:08:30.500000	2015-Aug-19 13:08:29.762031	-737969
13:08:31	0	2015-Aug-19 13:08:31	2015-Aug-19 13:08:30.288609	-711391
13:08:31	500	2015-Aug-19 13:08:31.500000	2015-Aug-19 13:08:30.799117	-700883
13:08:32	0	2015-Aug-19 13:08:32	2015-Aug-19 13:08:31.306333	-693667
13:08:32	500	2015-Aug-19 13:08:32.500000	2015-Aug-19 13:08:31.809900	-690100
13:08:33	0	2015-Aug-19 13:08:33	2015-Aug-19 13:08:32.311872	-688128
13:08:33	500	2015-Aug-19 13:08:33.500000	2015-Aug-19 13:08:32.819641	-680359
13:08:34	0	2015-Aug-19 13:08:34	2015-Aug-19 13:08:33.323976	-676024
13:08:34	500	2015-Aug-19 13:08:34.500000	2015-Aug-19 13:08:33.827291	-672709
13:08:35	0	2015-Aug-19 13:08:35	2015-Aug-19 13:08:34.334833	-665167
13:08:35	500	2015-Aug-19 13:08:35.500000	2015-Aug-19 13:08:34.855859	-644141
13:08:36	0	2015-Aug-19 13:08:36	2015-Aug-19 13:08:35.262480	-737520
13:08:36	500	2015-Aug-19 13:08:36.500000	2015-Aug-19 13:08:35.768673	-731327
13:08:37	0	2015-Aug-19 13:08:37	2015-Aug-19 13:08:36.282902	-717098
13:08:37	500	2015-Aug-19 13:08:37.500000	2015-Aug-19 13:08:36.801252	-698748
13:08:38	0	2015-Aug-19 13:08:38	2015-Aug-19 13:08:37.302903	-697097
13:08:38	500	2015-Aug-19 13:08:38.500000	2015-Aug-19 13:08:37.812939	-687061
13:08:39	0	2015-Aug-19 13:08:39	2015-Aug-19 13:08:38.320649	-679351
13:08:39	500	2015-Aug-19 13:08:39.500000	2015-Aug-19 13:08:38.827547	-672453
13:08:40	0	2015-Aug-19 13:08:40	2015-Aug-19 13:08:39.346755	-653245
13:08:40	500	2015-Aug-19 13:08:40.500000	2015-Aug-19 13:08:39.764950	-735050
13:08:41	0	2015-Aug-19 13:08:41	2015-Aug-19 13:08:40.280023	-719977
13:08:41	500	2015-Aug-19 13:08:41.500000	2015-Aug-19 13:08:40.795851	-704149
13:08:42	0	2015-Aug-19 13:08:42	2015-Aug-19 13:08:41.305696	-694304
13:08:42	500	2015-Aug-19 13:08:42.500000	2015-Aug-19 13:08:41.817798	-682202
13:08:43	0	2015-Aug-19 13:08:43	2015-Aug-19 13:08:42.322982	-677018
13:08:43	500	2015-Aug-19 13:08:43.500000	2015-Aug-19 13:08:42.837305	-662695
13:08:44	0	2015-Aug-19 13:08:44	2015-Aug-19 13:08:43.339759	-660241
13:08:44	500	2015-Aug-19 13:08:44.500000	2015-Aug-19 13:08:43.858372	-641628
13:08:45	0	2015-Aug-19 13:08:45	2015-Aug-19 13:08:44.284429	-715571
13:08:45	500	2015-Aug-19 13:08:45.500000	2015-Aug-19 13:08:44.782696	-717304
13:08:46	0	2015-Aug-19 13:08:46	2015-Aug-19 13:08:45.310352	-689648
13:08:46	500	2015-Aug-19 13:08:46.500000	2015-Aug-19 13:08:45.828581	-671419
13:08:47	0	2015-Aug-19 13:08:47	2015-Aug-19 13:08:46.346046	-653954
13:08:47	500	2015-Aug-19 13:08:47.500000	2015-Aug-19 13:08:46.753813	-746187
13:08:48	0	2015-Aug-19 13:08:48	2015-Aug-19 13:08:47.268941	-731059
13:08:48	500	2015-Aug-19 13:08:48.500000	2015-Aug-19 13:08:47.794065	-705935
13:08:49	0	2015-Aug-19 13:08:49	2015-Aug-19 13:08:48.303713	-696287
13:08:49	500	2015-Aug-19 13:08:49.500000	2015-Aug-19 13:08:48.824329	-675671
13:08:50	0	2015-Aug-19 13:08:50	2015-Aug-19 13:08:49.324494	-675506
13:08:50	500	2015-Aug-19 13:08:50.500000	2015-Aug-19 13:08:49.826465	-673535
13:08:51	0	2015-Aug-19 13:08:51	2015-Aug-19 13:08:50.349276	-650724
13:08:51	500	2015-Aug-19 13:08:51.500000	2015-Aug-19 13:08:50.766489	-733511
13:08:52	0	2015-Aug-19 13:08:52	2015-Aug-19 13:08:51.293305	-706695
13:08:52	500	2015-Aug-19 13:08:52.500000	2015-Aug-19 13:08:51.803936	-696064
13:08:53	0	2015-Aug-19 13:08:53	2015-Aug-19 13:08:52.323138	-676862
13:08:53	500	2015-Aug-19 13:08:53.500000	2015-Aug-19 13:08:52.827907	-672093
13:08:54	0	2015-Aug-19 13:08:54	2015-Aug-19 13:08:53.340951	-659049
13:08:54	500	2015-Aug-19 13:08:54.500000	2015-Aug-19 13:08:53.755740	-744260
13:08:55	0	2015-Aug-19 13:08:55	2015-Aug-19 13:08:54.275790	-724210
13:08:55	500	2015-Aug-19 13:08:55.500000	2015-Aug-19 13:08:54.799827	-700173
13:08:56	0	2015-Aug-19 13:08:56	2015-Aug-19 13:08:55.314309	-685691
13:08:56	500	2015-Aug-19 13:08:56.500000	2015-Aug-19 13:08:55.837952	-662048
13:08:57	0	2015-Aug-19 13:08:57	2015-Aug-19 13:08:56.347201	-652799
13:08:57	500	2015-Aug-19 13:08:57.500000	2015-Aug-19 13:08:56.854730	-645270
13:08:58	0	2015-Aug-19 13:08:58	2015-Aug-19 13:08:57.270626	-729374
13:08:58	500	2015-Aug-19 13:08:58.500000	2015-Aug-19 13:08:57.776913	-723087
13:08:59	0	2015-Aug-19 13:08:59	2015-Aug-19 13:08:58.298657	-701343
13:08:59	500	2015-Aug-19 13:08:59.500000	2015-Aug-19 13:08:58.818085	-681915
13:09:00	0	2015-Aug-19 13:09:00	2015-Aug-19 13:08:59.342775	-657225
13:09:00	500	2015-Aug-19 13:09:00.500000	2015-Aug-19 13:08:59.765795	-734205
13:09:01	0	2015-Aug-19 13:09:01	2015-Aug-19 13:09:00.287917	-712083
13:09:01	500	2015-Aug-19 13:09:01.500000	2015-Aug-19 13:09:00.797441	-702559
13:09:02	0	2015-Aug-19 13:09:02	2015-Aug-19 13:09:01.316886	-683114
13:09:02	500	2015-Aug-19 13:09:02.500000	2015-Aug-19 13:09:01.845854	-654146
13:09:03	0	2015-Aug-19 13:09:03	2015-Aug-19 13:09:02.266157	-733843
13:09:03	500	2015-Aug-19 13:09:03.500000	2015-Aug-19 13:09:02.798117	-701883
13:09:04	0	2015-Aug-19 13:09:04	2015-Aug-19 13:09:03.307872	-692128
13:09:04	500	2015-Aug-19 13:09:04.500000	2015-Aug-19 13:09:03.827915	-672085
13:09:05	0	2015-Aug-19 13:09:05	2015-Aug-19 13:09:04.259910	-740090
13:09:05	500	2015-Aug-19 13:09:05.500000	2015-Aug-19 13:09:04.786001	-713999
13:09:06	0	2015-Aug-19 13:09:06	2015-Aug-19 13:09:05.313857	-686143
13:09:06	500	2015-Aug-19 13:09:06.500000	2015-Aug-19 13:09:05.821448	-678552
13:09:07	0	2015-Aug-19 13:09:07	2015-Aug-19 13:09:06.338552	-661448
13:09:07	500	2015-Aug-19 13:09:07.500000	2015-Aug-19 13:09:06.844149	-655851
13:09:08	0	2015-Aug-19 13:09:08	2015-Aug-19 13:09:07.258571	-741429
13:09:08	500	2015-Aug-19 13:09:08.500000	2015-Aug-19 13:09:07.779876	-720124
13:09:09	0	2015-Aug-19 13:09:09	2015-Aug-19 13:09:08.314462	-685538
13:09:09	500	2015-Aug-19 13:09:09.500000	2015-Aug-19 13:09:08.826705	-673295
13:09:10	0	2015-Aug-19 13:09:10	2015-Aug-19 13:09:09.354205	-645795
13:09:10	500	2015-Aug-19 13:09:10.500000	2015-Aug-19 13:09:09.766351	-733649
13:09:11	0	2015-Aug-19 13:09:11	2015-Aug-19 13:09:10.289294	-710706
13:09:11	500	2015-Aug-19 13:09:11.500000	2015-Aug-19 13:09:10.805630	-694370
13:09:12	0	2015-Aug-19 13:09:12	2015-Aug-19 13:09:11.347956	-652044
13:09:12	500	2015-Aug-19 13:09:12.500000	2015-Aug-19 13:09:11.768985	-731015
13:09:13	0	2015-Aug-19 13:09:13	2015-Aug-19 13:09:12.286209	-713791
13:09:13	500	2015-Aug-19 13:09:13.500000	2015-Aug-19 13:09:12.789244	-710756
13:09:14	0	2015-Aug-19 13:09:14	2015-Aug-19 13:09:13.294960	-705040
